Time	Node	Type	Packets	
52	62	CacheMisses	0
52	63	CacheHits	0
52	63	CacheMisses	0
53	60	CacheHits	0
53	60	CacheMisses	0
53	61	CacheHits	6
53	61	CacheMisses	0
53	62	CacheHits	3
53	62	CacheMisses	0
53	63	CacheHits	0
53	63	CacheMisses	0
54	60	CacheHits	0
54	60	CacheMisses	0
54	61	CacheHits	4
54	61	CacheMisses	0
54	62	CacheHits	2
54	62	CacheMisses	0
54	63	CacheHits	0
54	63	CacheMisses	0
55	60	CacheHits	1
55	60	CacheMisses	1
55	61	CacheHits	8
55	61	CacheMisses	1
55	62	CacheHits	4
55	62	CacheMisses	1
55	63	CacheHits	0
55	63	CacheMisses	1
56	60	CacheHits	24
56	60	CacheMisses	1
56	61	CacheHits	18
56	61	CacheMisses	1
56	62	CacheHits	12
56	62	CacheMisses	1
56	63	CacheHits	0
56	63	CacheMisses	1
57	60	CacheHits	49
57	60	CacheMisses	0
57	61	CacheHits	25
57	61	CacheMisses	0
57	62	CacheHits	21
57	62	CacheMisses	0
57	63	CacheHits	0
57	63	CacheMisses	1
58	60	CacheHits	4
58	60	CacheMisses	0
58	61	CacheHits	15
58	61	CacheMisses	0
58	62	CacheHits	7
58	62	CacheMisses	0
58	63	CacheHits	0
58	63	CacheMisses	0
59	60	CacheHits	0
59	60	CacheMisses	0
59	61	CacheHits	1
59	61	CacheMisses	0
59	62	CacheHits	12
59	62	CacheMisses	0
59	63	CacheHits	4
59	63	CacheMisses	9
60	60	CacheHits	8
60	60	CacheMisses	0
60	61	CacheHits	0
60	61	CacheMisses	0
60	62	CacheHits	14
60	62	CacheMisses	0
60	63	CacheHits	3
60	63	CacheMisses	13
61	60	CacheHits	31
61	60	CacheMisses	0
61	61	CacheHits	0
61	61	CacheMisses	0
61	62	CacheHits	12
61	62	CacheMisses	0
61	63	CacheHits	6
61	63	CacheMisses	11
62	60	CacheHits	0
62	60	CacheMisses	0
62	61	CacheHits	7
62	61	CacheMisses	0
62	62	CacheHits	1
62	62	CacheMisses	0
62	63	CacheHits	10
62	63	CacheMisses	1
63	60	CacheHits	0
63	60	CacheMisses	0
63	61	CacheHits	5
63	61	CacheMisses	0
63	62	CacheHits	1
63	62	CacheMisses	0
63	63	CacheHits	14
63	63	CacheMisses	1
64	60	CacheHits	0
64	60	CacheMisses	0
64	61	CacheHits	0
64	61	CacheMisses	0
64	62	CacheHits	1
64	62	CacheMisses	0
64	63	CacheHits	8
64	63	CacheMisses	0
65	60	CacheHits	0
65	60	CacheMisses	0
65	61	CacheHits	3
65	61	CacheMisses	0
65	62	CacheHits	0
65	62	CacheMisses	0
65	63	CacheHits	3
65	63	CacheMisses	0
66	60	CacheHits	0
66	60	CacheMisses	0
66	61	CacheHits	9
66	61	CacheMisses	0
66	62	CacheHits	0
66	62	CacheMisses	0
66	63	CacheHits	9
66	63	CacheMisses	0
67	60	CacheHits	0
67	60	CacheMisses	0
67	61	CacheHits	4
67	61	CacheMisses	0
67	62	CacheHits	0
67	62	CacheMisses	0
67	63	CacheHits	2
67	63	CacheMisses	0
68	60	CacheHits	0
68	60	CacheMisses	0
68	61	CacheHits	0
68	61	CacheMisses	0
68	62	CacheHits	0
68	62	CacheMisses	0
68	63	CacheHits	0
68	63	CacheMisses	0
69	60	CacheHits	0
69	60	CacheMisses	0
69	61	CacheHits	0
69	61	CacheMisses	0
69	62	CacheHits	1
69	62	CacheMisses	0
69	63	CacheHits	7
69	63	CacheMisses	0
70	60	CacheHits	0
70	60	CacheMisses	0
70	61	CacheHits	0
70	61	CacheMisses	0
70	62	CacheHits	0
70	62	CacheMisses	0
70	63	CacheHits	6
70	63	CacheMisses	0
71	60	CacheHits	2
71	60	CacheMisses	0
71	61	CacheHits	0
71	61	CacheMisses	0
71	62	CacheHits	0
71	62	CacheMisses	0
71	63	CacheHits	6
71	63	CacheMisses	0
72	60	CacheHits	1
72	60	CacheMisses	0
72	61	CacheHits	0
72	61	CacheMisses	0
72	62	CacheHits	0
72	62	CacheMisses	0
72	63	CacheHits	2
72	63	CacheMisses	0
73	60	CacheHits	6
73	60	CacheMisses	0
73	61	CacheHits	0
73	61	CacheMisses	0
73	62	CacheHits	0
73	62	CacheMisses	0
73	63	CacheHits	0
73	63	CacheMisses	0
74	60	CacheHits	0
74	60	CacheMisses	0
74	61	CacheHits	0
74	61	CacheMisses	0
74	62	CacheHits	0
74	62	CacheMisses	0
74	63	CacheHits	0
74	63	CacheMisses	0
75	60	CacheHits	0
75	60	CacheMisses	0
75	61	CacheHits	0
75	61	CacheMisses	0
75	62	CacheHits	0
75	62	CacheMisses	0
75	63	CacheHits	3
75	63	CacheMisses	0
76	60	CacheHits	0
76	60	CacheMisses	0
76	61	CacheHits	0
76	61	CacheMisses	0
76	62	CacheHits	0
76	62	CacheMisses	0
76	63	CacheHits	7
76	63	CacheMisses	0
77	60	CacheHits	0
77	60	CacheMisses	0
77	61	CacheHits	1
77	61	CacheMisses	0
77	62	CacheHits	0
77	62	CacheMisses	0
77	63	CacheHits	9
77	63	CacheMisses	0
78	60	CacheHits	0
78	60	CacheMisses	0
78	61	CacheHits	0
78	61	CacheMisses	0
78	62	CacheHits	0
78	62	CacheMisses	0
78	63	CacheHits	17
78	63	CacheMisses	0
79	60	CacheHits	0
79	60	CacheMisses	0
79	61	CacheHits	3
79	61	CacheMisses	0
79	62	CacheHits	0
79	62	CacheMisses	0
79	63	CacheHits	7
79	63	CacheMisses	0
80	60	CacheHits	1
80	60	CacheMisses	0
80	61	CacheHits	5
80	61	CacheMisses	0
80	62	CacheHits	0
80	62	CacheMisses	0
80	63	CacheHits	0
80	63	CacheMisses	0
81	60	CacheHits	0
81	60	CacheMisses	1
81	61	CacheHits	5
81	61	CacheMisses	1
81	62	CacheHits	0
81	62	CacheMisses	1
81	63	CacheHits	7
81	63	CacheMisses	1
82	60	CacheHits	29
82	60	CacheMisses	0
82	61	CacheHits	2
82	61	CacheMisses	0
82	62	CacheHits	2
82	62	CacheMisses	0
82	63	CacheHits	7
82	63	CacheMisses	0
83	60	CacheHits	5
83	60	CacheMisses	0
83	61	CacheHits	3
83	61	CacheMisses	0
83	62	CacheHits	2
83	62	CacheMisses	0
83	63	CacheHits	8
83	63	CacheMisses	0
84	60	CacheHits	0
84	60	CacheMisses	0
84	61	CacheHits	4
84	61	CacheMisses	0
84	62	CacheHits	4
84	62	CacheMisses	0
84	63	CacheHits	6
84	63	CacheMisses	0
85	60	CacheHits	0
85	60	CacheMisses	0
85	61	CacheHits	0
85	61	CacheMisses	0
85	62	CacheHits	6
85	62	CacheMisses	0
85	63	CacheHits	6
85	63	CacheMisses	0
86	60	CacheHits	30
86	60	CacheMisses	0
86	61	CacheHits	0
86	61	CacheMisses	0
86	62	CacheHits	0
86	62	CacheMisses	0
86	63	CacheHits	4
86	63	CacheMisses	0
87	60	CacheHits	29
87	60	CacheMisses	0
87	61	CacheHits	0
87	61	CacheMisses	0
87	62	CacheHits	0
87	62	CacheMisses	0
87	63	CacheHits	12
87	63	CacheMisses	0
88	60	CacheHits	0
88	60	CacheMisses	0
88	61	CacheHits	0
88	61	CacheMisses	0
88	62	CacheHits	0
88	62	CacheMisses	0
88	63	CacheHits	24
88	63	CacheMisses	0
89	60	CacheHits	0
89	60	CacheMisses	0
89	61	CacheHits	0
89	61	CacheMisses	0
89	62	CacheHits	0
89	62	CacheMisses	0
89	63	CacheHits	13
89	63	CacheMisses	0
90	60	CacheHits	0
90	60	CacheMisses	0
90	61	CacheHits	0
90	61	CacheMisses	0
90	62	CacheHits	0
90	62	CacheMisses	0
90	63	CacheHits	7
90	63	CacheMisses	0
91	60	CacheHits	0
91	60	CacheMisses	0
91	61	CacheHits	0
91	61	CacheMisses	0
91	62	CacheHits	0
91	62	CacheMisses	0
91	63	CacheHits	8
91	63	CacheMisses	0
92	60	CacheHits	1
92	60	CacheMisses	0
92	61	CacheHits	0
92	61	CacheMisses	0
92	62	CacheHits	0
92	62	CacheMisses	0
92	63	CacheHits	7
92	63	CacheMisses	0
93	60	CacheHits	0
93	60	CacheMisses	0
93	61	CacheHits	0
93	61	CacheMisses	0
93	62	CacheHits	0
93	62	CacheMisses	0
93	63	CacheHits	0
93	63	CacheMisses	0
94	60	CacheHits	0
94	60	CacheMisses	0
94	61	CacheHits	0
94	61	CacheMisses	0
94	62	CacheHits	0
94	62	CacheMisses	0
94	63	CacheHits	1
94	63	CacheMisses	0
95	60	CacheHits	0
95	60	CacheMisses	0
95	61	CacheHits	0
95	61	CacheMisses	0
95	62	CacheHits	42
95	62	CacheMisses	0
95	63	CacheHits	0
95	63	CacheMisses	0
96	60	CacheHits	1
96	60	CacheMisses	0
96	61	CacheHits	4
96	61	CacheMisses	0
96	62	CacheHits	1
96	62	CacheMisses	0
96	63	CacheHits	0
96	63	CacheMisses	0
97	60	CacheHits	6
97	60	CacheMisses	0
97	61	CacheHits	3
97	61	CacheMisses	0
97	62	CacheHits	0
97	62	CacheMisses	0
97	63	CacheHits	1
97	63	CacheMisses	0
98	60	CacheHits	0
98	60	CacheMisses	0
98	61	CacheHits	0
98	61	CacheMisses	0
98	62	CacheHits	0
98	62	CacheMisses	0
98	63	CacheHits	2
98	63	CacheMisses	0
99	60	CacheHits	16
99	60	CacheMisses	0
99	61	CacheHits	0
99	61	CacheMisses	0
99	62	CacheHits	0
99	62	CacheMisses	0
99	63	CacheHits	2
99	63	CacheMisses	0
100	60	CacheHits	8
100	60	CacheMisses	0
100	61	CacheHits	5
100	61	CacheMisses	0
100	62	CacheHits	0
100	62	CacheMisses	0
100	63	CacheHits	0
100	63	CacheMisses	0
101	60	CacheHits	0
101	60	CacheMisses	0
101	61	CacheHits	8
101	61	CacheMisses	0
101	62	CacheHits	0
101	62	CacheMisses	0
101	63	CacheHits	0
101	63	CacheMisses	0
102	60	CacheHits	0
102	60	CacheMisses	0
102	61	CacheHits	2
102	61	CacheMisses	0
102	62	CacheHits	0
102	62	CacheMisses	0
102	63	CacheHits	1
102	63	CacheMisses	0
103	60	CacheHits	1
103	60	CacheMisses	0
103	61	CacheHits	1
103	61	CacheMisses	0
103	62	CacheHits	0
103	62	CacheMisses	0
103	63	CacheHits	0
103	63	CacheMisses	0
104	60	CacheHits	1
104	60	CacheMisses	0
104	61	CacheHits	7
104	61	CacheMisses	0
104	62	CacheHits	0
104	62	CacheMisses	0
104	63	CacheHits	0
104	63	CacheMisses	0
105	60	CacheHits	2
105	60	CacheMisses	0
105	61	CacheHits	2
105	61	CacheMisses	0
105	62	CacheHits	0
105	62	CacheMisses	0
105	63	CacheHits	1
105	63	CacheMisses	0
106	60	CacheHits	6
106	60	CacheMisses	0
106	61	CacheHits	1
106	61	CacheMisses	0
106	62	CacheHits	0
106	62	CacheMisses	0
106	63	CacheHits	0
106	63	CacheMisses	0
107	60	CacheHits	3
107	60	CacheMisses	0
107	61	CacheHits	0
107	61	CacheMisses	0
107	62	CacheHits	0
107	62	CacheMisses	0
107	63	CacheHits	0
107	63	CacheMisses	0
108	60	CacheHits	2
108	60	CacheMisses	0
108	61	CacheHits	0
108	61	CacheMisses	0
108	62	CacheHits	0
108	62	CacheMisses	0
108	63	CacheHits	0
108	63	CacheMisses	0
109	60	CacheHits	0
109	60	CacheMisses	0
109	61	CacheHits	2
109	61	CacheMisses	0
109	62	CacheHits	0
109	62	CacheMisses	0
109	63	CacheHits	4
109	63	CacheMisses	0
110	60	CacheHits	0
110	60	CacheMisses	0
110	61	CacheHits	6
110	61	CacheMisses	0
110	62	CacheHits	0
110	62	CacheMisses	0
110	63	CacheHits	2
110	63	CacheMisses	0
111	60	CacheHits	0
111	60	CacheMisses	0
111	61	CacheHits	1
111	61	CacheMisses	0
111	62	CacheHits	0
111	62	CacheMisses	0
111	63	CacheHits	0
111	63	CacheMisses	0
112	60	CacheHits	0
112	60	CacheMisses	0
112	61	CacheHits	6
112	61	CacheMisses	0
112	62	CacheHits	0
112	62	CacheMisses	0
112	63	CacheHits	0
112	63	CacheMisses	0
113	60	CacheHits	0
113	60	CacheMisses	0
113	61	CacheHits	3
113	61	CacheMisses	0
113	62	CacheHits	0
113	62	CacheMisses	0
113	63	CacheHits	0
113	63	CacheMisses	0
114	60	CacheHits	0
114	60	CacheMisses	0
114	61	CacheHits	0
114	61	CacheMisses	0
114	62	CacheHits	0
114	62	CacheMisses	0
114	63	CacheHits	0
114	63	CacheMisses	0
115	60	CacheHits	0
115	60	CacheMisses	0
115	61	CacheHits	0
115	61	CacheMisses	0
115	62	CacheHits	0
115	62	CacheMisses	0
115	63	CacheHits	0
115	63	CacheMisses	0
116	60	CacheHits	0
116	60	CacheMisses	0
116	61	CacheHits	0
116	61	CacheMisses	0
116	62	CacheHits	0
116	62	CacheMisses	0
116	63	CacheHits	0
116	63	CacheMisses	0
117	60	CacheHits	0
117	60	CacheMisses	0
117	61	CacheHits	0
117	61	CacheMisses	0
117	62	CacheHits	0
117	62	CacheMisses	0
117	63	CacheHits	0
117	63	CacheMisses	0
118	60	CacheHits	0
118	60	CacheMisses	0
118	61	CacheHits	0
118	61	CacheMisses	0
118	62	CacheHits	0
118	62	CacheMisses	0
118	63	CacheHits	0
118	63	CacheMisses	0
119	60	CacheHits	0
119	60	CacheMisses	0
119	61	CacheHits	0
119	61	CacheMisses	0
119	62	CacheHits	0
119	62	CacheMisses	0
119	63	CacheHits	0
119	63	CacheMisses	0
120	60	CacheHits	0
120	60	CacheMisses	0
120	61	CacheHits	2
120	61	CacheMisses	0
120	62	CacheHits	0
120	62	CacheMisses	0
120	63	CacheHits	0
120	63	CacheMisses	0
121	60	CacheHits	0
121	60	CacheMisses	0
121	61	CacheHits	3
121	61	CacheMisses	0
121	62	CacheHits	0
121	62	CacheMisses	0
121	63	CacheHits	1
121	63	CacheMisses	0
122	60	CacheHits	0
122	60	CacheMisses	0
122	61	CacheHits	3
122	61	CacheMisses	0
122	62	CacheHits	0
122	62	CacheMisses	0
122	63	CacheHits	5
122	63	CacheMisses	0
123	60	CacheHits	0
123	60	CacheMisses	0
123	61	CacheHits	0
123	61	CacheMisses	0
123	62	CacheHits	0
123	62	CacheMisses	0
123	63	CacheHits	6
123	63	CacheMisses	0
124	60	CacheHits	0
124	60	CacheMisses	0
124	61	CacheHits	3
124	61	CacheMisses	0
124	62	CacheHits	0
124	62	CacheMisses	0
124	63	CacheHits	6
124	63	CacheMisses	0
125	60	CacheHits	0
125	60	CacheMisses	0
125	61	CacheHits	0
125	61	CacheMisses	0
125	62	CacheHits	0
125	62	CacheMisses	0
125	63	CacheHits	8
125	63	CacheMisses	0
126	60	CacheHits	0
126	60	CacheMisses	0
126	61	CacheHits	0
126	61	CacheMisses	0
126	62	CacheHits	0
126	62	CacheMisses	0
126	63	CacheHits	1
126	63	CacheMisses	0
127	60	CacheHits	0
127	60	CacheMisses	0
127	61	CacheHits	0
127	61	CacheMisses	0
127	62	CacheHits	0
127	62	CacheMisses	0
127	63	CacheHits	0
127	63	CacheMisses	0
128	60	CacheHits	2
128	60	CacheMisses	0
128	61	CacheHits	0
128	61	CacheMisses	0
128	62	CacheHits	0
128	62	CacheMisses	0
128	63	CacheHits	0
128	63	CacheMisses	0
129	60	CacheHits	0
129	60	CacheMisses	0
129	61	CacheHits	0
129	61	CacheMisses	0
129	62	CacheHits	0
129	62	CacheMisses	0
129	63	CacheHits	0
129	63	CacheMisses	0
130	60	CacheHits	0
130	60	CacheMisses	0
130	61	CacheHits	0
130	61	CacheMisses	0
130	62	CacheHits	0
130	62	CacheMisses	0
130	63	CacheHits	0
130	63	CacheMisses	0
131	60	CacheHits	0
131	60	CacheMisses	0
131	61	CacheHits	1
131	61	CacheMisses	0
131	62	CacheHits	0
131	62	CacheMisses	0
131	63	CacheHits	0
131	63	CacheMisses	0
132	60	CacheHits	0
132	60	CacheMisses	0
132	61	CacheHits	4
132	61	CacheMisses	0
132	62	CacheHits	0
132	62	CacheMisses	0
132	63	CacheHits	0
132	63	CacheMisses	0
133	60	CacheHits	0
133	60	CacheMisses	0
133	61	CacheHits	0
133	61	CacheMisses	0
133	62	CacheHits	0
133	62	CacheMisses	0
133	63	CacheHits	0
133	63	CacheMisses	0
134	60	CacheHits	1
134	60	CacheMisses	0
134	61	CacheHits	3
134	61	CacheMisses	0
134	62	CacheHits	0
134	62	CacheMisses	0
134	63	CacheHits	0
134	63	CacheMisses	0
135	60	CacheHits	0
135	60	CacheMisses	0
135	61	CacheHits	5
135	61	CacheMisses	0
135	62	CacheHits	0
135	62	CacheMisses	0
135	63	CacheHits	0
135	63	CacheMisses	0
136	60	CacheHits	0
136	60	CacheMisses	0
136	61	CacheHits	0
136	61	CacheMisses	0
136	62	CacheHits	0
136	62	CacheMisses	0
136	63	CacheHits	0
136	63	CacheMisses	0
137	60	CacheHits	0
137	60	CacheMisses	0
137	61	CacheHits	1
137	61	CacheMisses	0
137	62	CacheHits	0
137	62	CacheMisses	0
137	63	CacheHits	0
137	63	CacheMisses	0
138	60	CacheHits	0
138	60	CacheMisses	0
138	61	CacheHits	1
138	61	CacheMisses	0
138	62	CacheHits	0
138	62	CacheMisses	0
138	63	CacheHits	0
138	63	CacheMisses	0
139	60	CacheHits	0
139	60	CacheMisses	0
139	61	CacheHits	1
139	61	CacheMisses	0
139	62	CacheHits	0
139	62	CacheMisses	0
139	63	CacheHits	0
139	63	CacheMisses	0
140	60	CacheHits	0
140	60	CacheMisses	0
140	61	CacheHits	3
140	61	CacheMisses	0
140	62	CacheHits	0
